St. Lawrence University	St. Lawrence University is a private institution that was founded in 1856. It has a total undergraduate enrollment of 2,392, its setting is rural, and the campus size is 1,100 acres. It utilizes a semester-based academic calendar. St. Lawrence University's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #54. Its tuition and fees are $58,750.
St. Louis College of Pharmacy	St. Louis College of Pharmacy is a private institution that was founded in 1864. It has a total undergraduate enrollment of 333, its setting is urban, and the campus size is 9 acres. It utilizes a semester-based academic calendar.  Its tuition and fees are $30,147.
St. Mary's College of California	St. Mary's College of California is a private institution that was founded in 1863. It has a total undergraduate enrollment of 2,646, its setting is suburban, and the campus size is 420 acres. It utilizes a 4-1-4-based academic calendar. St. Mary's College of California's ranking in the 2021 edition of Best Colleges is Regional Universities West, #6. Its tuition and fees are $50,660.
St. Mary's College of Maryland	St. Mary's College of Maryland is a public institution that was founded in 1840. It has a total undergraduate enrollment of 1,491, its setting is rural, and the campus size is 361 acres. It utilizes a semester-based academic calendar. St. Mary's College of Maryland's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #80. Its in-state tuition and fees are $15,124; out-of-state tuition and fees are $31,200.
St. Mary's University of Minnesota	St. Mary's University of Minnesota is a private institution that was founded in 1912. It has a total undergraduate enrollment of 1,467, its setting is city, and the campus size is 350 acres. It utilizes a semester-based academic calendar. St. Mary's University of Minnesota's ranking in the 2021 edition of Best Colleges is Regional Universities Midwest, #33. Its tuition and fees are $38,280.
St. Mary's University of San Antonio	St. Mary's University of San Antonio is a private institution that was founded in 1852. It has a total undergraduate enrollment of 2,270, its setting is city, and the campus size is 135 acres. It utilizes a semester-based academic calendar. St. Mary's University of San Antonio's ranking in the 2021 edition of Best Colleges is Regional Universities West, #8. Its tuition and fees are $33,720.
St. Norbert College	St. Norbert College is a private institution that was founded in 1898. It has a total undergraduate enrollment of 2,000, its setting is suburban, and the campus size is 113 acres. It utilizes a semester-based academic calendar. St. Norbert College's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #130. Its tuition and fees are $40,885.
Stockton University	Stockton University is a public institution that was founded in 1969. It has a total undergraduate enrollment of 8,893, its setting is suburban, and the campus size is 2,000 acres. It utilizes a semester-based academic calendar. Stockton University's ranking in the 2021 edition of Best Colleges is Regional Universities North, #34. Its in-state tuition and fees are $14,327; out-of-state tuition and fees are $21,761.
St. Olaf College	St. Olaf College is a private institution that was founded in 1874. It has a total undergraduate enrollment of 3,072, its setting is rural, and the campus size is 300 acres. It utilizes a 4-1-4-based academic calendar. St. Olaf College's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #67. Its tuition and fees are $51,450.
Stonehill College	Stonehill College is a private institution that was founded in 1948. It has a total undergraduate enrollment of 2,509, its setting is suburban, and the campus size is 384 acres. It utilizes a semester-based academic calendar. Stonehill College's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #113. Its tuition and fees are $46,642.
Stony Brook University--SUNY	Stony Brook University—SUNY is a public institution that was founded in 1957. It has a total undergraduate enrollment of 17,909, its setting is suburban, and the campus size is 1,454 acres. It utilizes a semester-based academic calendar. Stony Brook University—SUNY's ranking in the 2021 edition of Best Colleges is National Universities, #88. Its in-state tuition and fees are $10,530; out-of-state tuition and fees are $28,200.
St. Petersburg College	St. Petersburg College is a public institution that was founded in 1927. It has a total undergraduate enrollment of 28,853, its setting is urban, and the campus size is 406 acres. It utilizes a semester-based academic calendar. St. Petersburg College's ranking in the 2021 edition of Best Colleges is Regional Colleges South, #68. Its in-state tuition and fees are $2,682; out-of-state tuition and fees are $8,513.
Strayer University	Strayer University is a proprietary institution that was founded in 1892.   Strayer University's ranking in the 2021 edition of Best Colleges is Regional Universities North, #136-#176. Its tuition and fees are $13,515.
St. Thomas Aquinas College	St. Thomas Aquinas College is a private institution that was founded in 1952. It has a total undergraduate enrollment of 1,797, its setting is suburban, and the campus size is 48 acres. It utilizes a semester-based academic calendar. St. Thomas Aquinas College's ranking in the 2021 edition of Best Colleges is Regional Universities North, #113. Its tuition and fees are $34,200.
Stone Child College	Stone Child College is a public institution.    
St. Thomas University	St. Thomas University is a private institution that was founded in 1961. It has a total undergraduate enrollment of 3,100, its setting is city, and the campus size is 140 acres. It utilizes a semester-based academic calendar. St. Thomas University's ranking in the 2021 edition of Best Colleges is Regional Universities South, #94. Its tuition and fees are $34,558.
SUNY College of Technology--Canton	SUNY College of Technology—Canton is a public institution that was founded in 1906. It has a total undergraduate enrollment of 3,228, its setting is rural, and the campus size is 555 acres. It utilizes a semester-based academic calendar. SUNY College of Technology—Canton's ranking in the 2021 edition of Best Colleges is Regional Colleges North, #19. Its in-state tuition and fees are $8,660; out-of-state tuition and fees are $18,570.
SUNY College of Technology--Delhi	SUNY College of Technology—Delhi is a public institution that was founded in 1913. It has a total undergraduate enrollment of 2,999, its setting is rural, and the campus size is 625 acres. It utilizes a semester-based academic calendar. SUNY College of Technology—Delhi's ranking in the 2021 edition of Best Colleges is Regional Colleges North, #14. Its in-state tuition and fees are $8,610; out-of-state tuition and fees are $12,380.
St Luke's College	St Luke's College is a private institution.    
SUNY College--Old Westbury	SUNY College—Old Westbury is a public institution that was founded in 1965. It has a total undergraduate enrollment of 4,916, its setting is suburban, and the campus size is 604 acres. It utilizes a semester-based academic calendar. SUNY College—Old Westbury's ranking in the 2021 edition of Best Colleges is Regional Universities North, #136-#176. Its in-state tuition and fees are $8,368; out-of-state tuition and fees are $18,278.
SUNY College--Oneonta	SUNY College—Oneonta is a public institution that was founded in 1889. It has a Rural setting, and the campus size is 250 acres. It utilizes a semester-based academic calendar. SUNY College—Oneonta's ranking in the 2021 edition of Best Colleges is Regional Universities North, #75. Its in-state tuition and fees are $8,740; out-of-state tuition and fees are $18,650.
SUNY College--Potsdam	SUNY College—Potsdam is a public institution that was founded in 1816. It has a total undergraduate enrollment of 3,063, its setting is rural, and the campus size is 240 acres. It utilizes a semester-based academic calendar. SUNY College—Potsdam's ranking in the 2021 edition of Best Colleges is Regional Universities North, #71. Its in-state tuition and fees are $8,711; out-of-state tuition and fees are $18,621.
SUNY Empire State College	SUNY Empire State College is a public institution that was founded in 1971. It has a total undergraduate enrollment of 9,095, and the setting is City. It utilizes a 5 terms-based academic calendar. SUNY Empire State College's ranking in the 2021 edition of Best Colleges is Regional Universities North, #136-#176. Its in-state tuition and fees are $7,605; out-of-state tuition and fees are $17,515.
SUNY--Fredonia	SUNY—Fredonia is a public institution that was founded in 1826. It has a total undergraduate enrollment of 4,226, its setting is rural, and the campus size is 256 acres. It utilizes a semester-based academic calendar. SUNY—Fredonia's ranking in the 2021 edition of Best Colleges is Regional Universities North, #67. Its in-state tuition and fees are $8,945; out-of-state tuition and fees are $18,325.
SUNY--Geneseo	SUNY—Geneseo is a public institution that was founded in 1871. It has a total undergraduate enrollment of 5,240, its setting is rural, and the campus size is 220 acres. It utilizes a semester-based academic calendar. SUNY—Geneseo's ranking in the 2021 edition of Best Colleges is Regional Universities North, #13. Its in-state tuition and fees are $8,927; out-of-state tuition and fees are $18,837.
SUNY Maritime College	SUNY Maritime College is a public institution that was founded in 1874. It has a total undergraduate enrollment of 1,522, its setting is urban, and the campus size is 55 acres. It utilizes a semester-based academic calendar. SUNY Maritime College's ranking in the 2021 edition of Best Colleges is Regional Universities North, #56. Its in-state tuition and fees are $8,742; out-of-state tuition and fees are $18,652.
SUNY Morrisville	SUNY Morrisville is a public institution that was founded in 1908. It has a total undergraduate enrollment of 2,781, its setting is rural, and the campus size is 150 acres. It utilizes a semester-based academic calendar. SUNY Morrisville's ranking in the 2021 edition of Best Colleges is Regional Colleges North, #25. Its in-state tuition and fees are $8,870; out-of-state tuition and fees are $12,920.
SUNY--New Paltz	SUNY—New Paltz is a public institution that was founded in 1828. It has a total undergraduate enrollment of 6,807, its setting is rural, and the campus size is 257 acres. It utilizes a semester-based academic calendar. SUNY—New Paltz's ranking in the 2021 edition of Best Colleges is Regional Universities North, #45. Its in-state tuition and fees are $8,502; out-of-state tuition and fees are $18,412.
SUNY--Oswego	SUNY—Oswego is a public institution that was founded in 1861. It has a total undergraduate enrollment of 6,920, its setting is rural, and the campus size is 700 acres. It utilizes a semester-based academic calendar. SUNY—Oswego's ranking in the 2021 edition of Best Colleges is Regional Universities North, #50. Its in-state tuition and fees are $8,717; out-of-state tuition and fees are $18,627.
SUNY--Plattsburgh	SUNY—Plattsburgh is a public institution that was founded in 1889. It has a total undergraduate enrollment of 4,871, its setting is suburban, and the campus size is 300 acres. It utilizes a semester-based academic calendar. SUNY—Plattsburgh's ranking in the 2021 edition of Best Colleges is Regional Universities North, #75. Its in-state tuition and fees are $9,144; out-of-state tuition and fees are $19,190.
SUNY Polytechnic Institute--Albany/Utica	SUNY Polytechnic Institute—Albany/Utica is a public institution that was founded in 1966. It has a total undergraduate enrollment of 2,208, its setting is suburban, and the campus size is 800 acres. It utilizes a semester-based academic calendar. SUNY Polytechnic Institute—Albany/Utica's ranking in the 2021 edition of Best Colleges is Regional Universities North, #12. Its in-state tuition and fees are $8,761; out-of-state tuition and fees are $18,471.
Susquehanna University	Susquehanna University is a private institution that was founded in 1858. It has a total undergraduate enrollment of 2,312, its setting is rural, and the campus size is 325 acres. It utilizes a semester-based academic calendar. Susquehanna University's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #113. Its tuition and fees are $51,140.
Swarthmore College	Swarthmore College is a private institution that was founded in 1864. It has a total undergraduate enrollment of 1,594, its setting is suburban, and the campus size is 425 acres. It utilizes a semester-based academic calendar. Swarthmore College's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #3. Its tuition and fees are $54,656.
Sweet Briar College	Sweet Briar College is a private institution that was founded in 1901. It has a total undergraduate enrollment of 351, its setting is suburban, and the campus size is 3,250 acres. It utilizes a semester-based academic calendar. Sweet Briar College's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #162. Its tuition and fees are $22,700.
Syracuse University	Syracuse University is a private institution that was founded in 1870. It has a total undergraduate enrollment of 15,275, its setting is city, and the campus size is 721 acres. It utilizes a semester-based academic calendar. Syracuse University's ranking in the 2021 edition of Best Colleges is National Universities, #58. Its tuition and fees are $55,926.
Tabor College	Tabor College is a private institution that was founded in 1908. It has a total undergraduate enrollment of 574, its setting is rural, and the campus size is 86 acres. It utilizes a 4-1-4-based academic calendar. Tabor College's ranking in the 2021 edition of Best Colleges is Regional Colleges Midwest, #49. Its tuition and fees are $29,360.
Tacoma Community College	Tacoma Community College is a public institution.    Its in-state tuition and fees are $4,419; out-of-state tuition and fees are $9,862.
Talladega College	Talladega College is a private institution that was founded in 1867. It has a total undergraduate enrollment of 1,230, its setting is urban, and the campus size is 50 acres. It utilizes a semester-based academic calendar. Talladega College's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #171-#221. Its tuition and fees are $13,571.
Tallahassee Community College	Tallahassee Community College is a public institution.    Its in-state tuition and fees are $2,026; out-of-state tuition and fees are $8,062.
Tarleton State University	Tarleton State University is a public institution that was founded in 1899. It has a total undergraduate enrollment of 11,350, its setting is rural, and the campus size is 175 acres. It utilizes a semester-based academic calendar. Tarleton State University's ranking in the 2021 edition of Best Colleges is Regional Universities West, #64. Its in-state tuition and fees are $10,334; out-of-state tuition and fees are $21,717.
Temple University	Temple University is a public institution that was founded in 1884. It has a total undergraduate enrollment of 28,726, its setting is urban, and the campus size is 390 acres. It utilizes a semester-based academic calendar. Temple University's ranking in the 2021 edition of Best Colleges is National Universities, #103. Its in-state tuition and fees are $19,749; out-of-state tuition and fees are $34,049.
Tennessee State University	Tennessee State University is a public institution that was founded in 1912. It has a total undergraduate enrollment of 5,875, its setting is urban, and the campus size is 520 acres. It utilizes a semester-based academic calendar. Tennessee State University's ranking in the 2021 edition of Best Colleges is National Universities, #298-#389. Its in-state tuition and fees are $7,251; out-of-state tuition and fees are $20,607.
Tennessee Technological University	Tennessee Technological University is a public institution that was founded in 1915. It has a total undergraduate enrollment of 8,957, its setting is rural, and the campus size is 267 acres. It utilizes a semester-based academic calendar. Tennessee Technological University's ranking in the 2021 edition of Best Colleges is National Universities, #272. Its in-state tuition and fees are $10,338; out-of-state tuition and fees are $15,816.
Tennessee Wesleyan University	Tennessee Wesleyan University is a private institution that was founded in 1857. It has a total undergraduate enrollment of 1,067, its setting is rural, and the campus size is 40 acres. It utilizes a semester-based academic calendar. Tennessee Wesleyan University's ranking in the 2021 edition of Best Colleges is Regional Colleges South, #23. Its tuition and fees are $25,850.
Texas A&M International University	Texas A&M International University is a public institution that was founded in 1970. It has a total undergraduate enrollment of 7,220, its setting is city, and the campus size is 300 acres. It utilizes a semester-based academic calendar. Texas A&M International University's ranking in the 2021 edition of Best Colleges is Regional Universities West, #58. Its in-state tuition and fees are $9,254; out-of-state tuition and fees are $21,524.
Texas A&M University	Texas A&M University is a public institution that was founded in 1876. It has a total undergraduate enrollment of 53,791, its setting is city, and the campus size is 5,200 acres. It utilizes a semester-based academic calendar. Texas A&M University's ranking in the 2021 edition of Best Colleges is National Universities, #66. Its in-state tuition and fees are $12,445; out-of-state tuition and fees are $39,394.
Texas Tech University	Texas Tech University is a public institution that was founded in 1923. It has a total undergraduate enrollment of 32,125, its setting is city, and the campus size is 1,839 acres. It utilizes a semester-based academic calendar. Texas Tech University's ranking in the 2021 edition of Best Colleges is National Universities, #217. Its in-state tuition and fees are $11,319; out-of-state tuition and fees are $23,979.
Texas Wesleyan University	Texas Wesleyan University is a private institution that was founded in 1890. It has a total undergraduate enrollment of 1,487, its setting is urban, and the campus size is 75 acres. It utilizes a semester-based academic calendar. Texas Wesleyan University's ranking in the 2021 edition of Best Colleges is National Universities, #298-#389. Its tuition and fees are $33,408.
Texas Woman's University	Texas Woman's University is a public institution that was founded in 1901. It has a total undergraduate enrollment of 10,591, its setting is city, and the campus size is 270 acres. It utilizes a semester-based academic calendar. Texas Woman's University's ranking in the 2021 edition of Best Colleges is National Universities, #298-#389. Its in-state tuition and fees are $10,060; out-of-state tuition and fees are $22,330.
Thiel College	Thiel College is a private institution that was founded in 1866. It has a total undergraduate enrollment of 705, its setting is rural, and the campus size is 135 acres. It utilizes a semester-based academic calendar. Thiel College's ranking in the 2021 edition of Best Colleges is Regional Colleges North, #30. Its tuition and fees are $41,440.
Thomas Aquinas College	Thomas Aquinas College is a private institution that was founded in 1971. It has a total undergraduate enrollment of 439, its setting is rural, and the campus size is 131 acres. It utilizes a semester-based academic calendar. Thomas Aquinas College's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #40. Its tuition and fees are $26,000.
Thomas College	Thomas College is a private institution that was founded in 1894. It has a Rural setting, and the campus size is 120 acres. It utilizes a semester-based academic calendar. Thomas College's ranking in the 2021 edition of Best Colleges is Regional Universities North, #136-#176. Its tuition and fees are $28,430.
Thomas Jefferson University	Thomas Jefferson University is a private institution that was founded in 1824. It has a total undergraduate enrollment of 3,734, and the setting is Urban. It utilizes a semester-based academic calendar. Thomas Jefferson University's ranking in the 2021 edition of Best Colleges is National Universities, #176. Its tuition and fees are $41,715.
Thomas More College of Liberal Arts	Thomas More College of Liberal Arts is a private institution that was founded in 1978. It has a Suburban setting, and the campus size is 14 acres. It utilizes a semester-based academic calendar.  Its tuition and fees are $21,600.
Thomas More University	Thomas More University is a private institution that was founded in 1921. It has a total undergraduate enrollment of 2,030, its setting is suburban, and the campus size is 100 acres. It utilizes a semester-based academic calendar. Thomas More University's ranking in the 2021 edition of Best Colleges is Regional Universities South, #65. Its tuition and fees are $33,420.
Thomas University	Thomas University is a private institution that was founded in 1950. It has a Rural setting, and the campus size is 24 acres. It utilizes a semester-based academic calendar. Thomas University's ranking in the 2021 edition of Best Colleges is Regional Universities South, #103-#133. Its tuition and fees are $16,940.
Trinity College	Trinity College is a private institution that was founded in 1823. It has a total undergraduate enrollment of 2,195, its setting is urban, and the campus size is 100 acres. It utilizes a semester-based academic calendar. Trinity College's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #44. Its tuition and fees are $58,620.
Trinity College of Nursing & Health Sciences	Trinity College of Nursing & Health Sciences is a private institution that was founded in 1994.    
Trinity International University	Trinity International University is a private institution that was founded in 1897. It has a Suburban setting, and the campus size is 111 acres. It utilizes a semester-based academic calendar. Trinity International University's ranking in the 2021 edition of Best Colleges is National Universities, #298-#389. Its tuition and fees are $33,298.
Trinity University	Trinity University is a private institution that was founded in 1869. It has a total undergraduate enrollment of 2,528, its setting is urban, and the campus size is 125 acres. It utilizes a semester-based academic calendar. Trinity University's ranking in the 2021 edition of Best Colleges is Regional Universities West, #1. Its tuition and fees are $46,456.
Trinity Washington University	Trinity Washington University is a private institution.   Trinity Washington University's ranking in the 2021 edition of Best Colleges is Regional Universities North, #136-#176. Its tuition and fees are $24,630.
Trinity Western University	Trinity Western University is a private institution that was founded in 1962.  It utilizes a semester-based academic calendar.  
Trocair College	Trocair College is a private institution.    
Taylor University	Taylor University is a private institution that was founded in 1846. It has a total undergraduate enrollment of 2,147, its setting is rural, and the campus size is 250 acres. It utilizes a 4-1-4-based academic calendar. Taylor University's ranking in the 2021 edition of Best Colleges is Regional Colleges Midwest, #2. Its tuition and fees are $36,535.
Troy University	Troy University is a public institution that was founded in 1887. It has a total undergraduate enrollment of 12,995, its setting is rural, and the campus size is 1,233 acres. It utilizes a semester-based academic calendar. Troy University's ranking in the 2021 edition of Best Colleges is Regional Universities South, #51. Its in-state tuition and fees are $11,110; out-of-state tuition and fees are $20,860.
Suffolk University	Suffolk University is a private institution that was founded in 1906. It has a total undergraduate enrollment of 4,983, its setting is urban, and the campus size is 4 acres. It utilizes a semester-based academic calendar. Suffolk University's ranking in the 2021 edition of Best Colleges is Regional Universities North, #31. Its tuition and fees are $41,648.
Sul Ross State University	Sul Ross State University is a public institution that was founded in 1917. It has a total undergraduate enrollment of 1,849, its setting is rural, and the campus size is 600 acres. It utilizes a semester-based academic calendar. Sul Ross State University's ranking in the 2021 edition of Best Colleges is Regional Universities West, #95-#124. Its in-state tuition and fees are $8,441; out-of-state tuition and fees are $20,058.
Trinity Bible College and Graduate School	Trinity Bible College and Graduate School is a private institution that was founded in 1948. It has a Rural setting, and the campus size is 28 acres. It utilizes a semester-based academic calendar.  Its tuition and fees are $17,006.
SUNY Brockport	SUNY Brockport is a public institution that was founded in 1835. It has a total undergraduate enrollment of 6,673, its setting is suburban, and the campus size is 464 acres. It utilizes a semester-based academic calendar. SUNY Brockport's ranking in the 2021 edition of Best Colleges is Regional Universities North, #83. Its in-state tuition and fees are $8,926; out-of-state tuition and fees are $18,836.
SUNY Buffalo State	SUNY Buffalo State is a public institution that was founded in 1871. It has a total undergraduate enrollment of 7,647, its setting is urban, and the campus size is 125 acres. It utilizes a semester-based academic calendar. SUNY Buffalo State's ranking in the 2021 edition of Best Colleges is Regional Universities North, #105. Its in-state tuition and fees are $8,672; out-of-state tuition and fees are $18,382.
SUNY Cobleskill	SUNY Cobleskill is a public institution that was founded in 1911. It has a total undergraduate enrollment of 2,208, its setting is rural, and the campus size is 902 acres. It utilizes a semester-based academic calendar. SUNY Cobleskill's ranking in the 2021 edition of Best Colleges is Regional Colleges North, #18. Its in-state tuition and fees are $8,684; out-of-state tuition and fees are $18,594.
SUNY College--Cortland	SUNY College—Cortland is a public institution that was founded in 1868. It has a total undergraduate enrollment of 6,295, its setting is suburban, and the campus size is 191 acres. It utilizes a semester-based academic calendar. SUNY College—Cortland's ranking in the 2021 edition of Best Colleges is Regional Universities North, #71. Its in-state tuition and fees are $9,052; out-of-state tuition and fees are $19,102.
Trinity Christian College	Trinity Christian College is a private institution that was founded in 1959. It has a total undergraduate enrollment of 1,005, its setting is suburban, and the campus size is 52 acres. It utilizes a semester-based academic calendar. Trinity Christian College's ranking in the 2021 edition of Best Colleges is Regional Colleges Midwest, #21. Its tuition and fees are $32,000.
SUNY College of Environmental Science and Forestry	SUNY College of Environmental Science and Forestry is a public institution that was founded in 1911. It has a total undergraduate enrollment of 1,812, its setting is city, and the campus size is 12 acres. It utilizes a semester-based academic calendar. SUNY College of Environmental Science and Forestry's ranking in the 2021 edition of Best Colleges is National Universities, #118. Its in-state tuition and fees are $9,215; out-of-state tuition and fees are $19,125.
Sullivan University	Sullivan University is a for-profit institution.    Its tuition and fees are $12,870.
SUM Bible College and Theological Seminary	SUM Bible College and Theological Seminary is a private institution.    
SUNY College of Technology at Alfred	SUNY College of Technology at Alfred is a public institution that was founded in 1908. It has a total undergraduate enrollment of 3,780, its setting is rural, and the campus size is 1,062 acres. It utilizes a semester-based academic calendar. SUNY College of Technology at Alfred's ranking in the 2021 edition of Best Colleges is Regional Colleges North, #9. Its in-state tuition and fees are $8,694; out-of-state tuition and fees are $12,664.
Texas A&M University--Commerce	Texas A&M University—Commerce is a public institution that was founded in 1889. It has a total undergraduate enrollment of 8,324, its setting is rural, and the campus size is 2,094 acres. It utilizes a semester-based academic calendar. Texas A&M University—Commerce's ranking in the 2021 edition of Best Colleges is National Universities, #298-#389. Its in-state tuition and fees are $9,820; out-of-state tuition and fees are $22,090.
Texas A&M University--Corpus Christi	Texas A&M University—Corpus Christi is a public institution that was founded in 1947. It has a total undergraduate enrollment of 9,323, its setting is suburban, and the campus size is 317 acres. It utilizes a semester-based academic calendar. Texas A&M University—Corpus Christi's ranking in the 2021 edition of Best Colleges is National Universities, #298-#389. Its comprehensive cost is $9,948 (2019-20).
Texas A&M University--Kingsville	Texas A&M University—Kingsville is a public institution that was founded in 1925. It has a total undergraduate enrollment of 6,174, its setting is city, and the campus size is 250 acres. It utilizes a semester-based academic calendar. Texas A&M University—Kingsville's ranking in the 2021 edition of Best Colleges is National Universities, #298-#389. Its in-state tuition and fees are $9,688; out-of-state tuition and fees are $23,106.
Texas A&M University--San Antonio	Texas A&M University—San Antonio is a public institution.    Its in-state tuition and fees are $8,864; out-of-state tuition and fees are $21,877.
Texas Christian University	Texas Christian University is a private institution that was founded in 1873. It has a total undergraduate enrollment of 9,474, its setting is suburban, and the campus size is 302 acres. It utilizes a semester-based academic calendar. Texas Christian University's ranking in the 2021 edition of Best Colleges is National Universities, #80. Its tuition and fees are $51,660.
Texas College	Texas College is a private institution.    Its tuition and fees are $10,000.
Texas Lutheran University	Texas Lutheran University is a private institution that was founded in 1891. It has a total undergraduate enrollment of 1,445, its setting is city, and the campus size is 184 acres. It utilizes a semester-based academic calendar. Texas Lutheran University's ranking in the 2021 edition of Best Colleges is Regional Colleges West, #4. Its tuition and fees are $31,850.
Texas Southern University	Texas Southern University is a public institution that was founded in 1927. It has a total undergraduate enrollment of 7,092, its setting is urban, and the campus size is 150 acres. It utilizes a semester-based academic calendar. Texas Southern University's ranking in the 2021 edition of Best Colleges is National Universities, #298-#389. Its in-state tuition and fees are $9,173; out-of-state tuition and fees are $21,833.
Texas State University	Texas State University is a public institution that was founded in 1899. It has a total undergraduate enrollment of 33,917, its setting is suburban, and the campus size is 507 acres. It utilizes a semester-based academic calendar. Texas State University's ranking in the 2021 edition of Best Colleges is National Universities, #298-#389. Its in-state tuition and fees are $11,550; out-of-state tuition and fees are $23,820.
Tiffin University	Tiffin University is a private institution that was founded in 1888. It has a total undergraduate enrollment of 2,206, its setting is rural, and the campus size is 135 acres. It utilizes a semester-based academic calendar. Tiffin University's ranking in the 2021 edition of Best Colleges is Regional Universities Midwest, #119-#156. Its tuition and fees are $27,610.
Tilburg University	Tilburg University is a public institution.    
Toccoa Falls College	Toccoa Falls College is a private institution that was founded in 1907. It has a total undergraduate enrollment of 1,833, its setting is rural, and the campus size is 1,100 acres. It utilizes a 4-1-4-based academic calendar. Toccoa Falls College's ranking in the 2021 edition of Best Colleges is Regional Colleges South, #26. Its tuition and fees are $21,120.
Texas A&M University--Texarkana	Texas A&M University—Texarkana is a public institution that was founded in 1971. It has a total undergraduate enrollment of 1,723, its setting is rural, and the campus size is 375 acres. It utilizes a semester-based academic calendar. Texas A&M University—Texarkana's ranking in the 2021 edition of Best Colleges is Regional Universities West, #80. Its in-state tuition and fees are $7,458; out-of-state tuition and fees are $8,358.
Towson University	Towson University is a public institution that was founded in 1866. It has a total undergraduate enrollment of 19,619, its setting is suburban, and the campus size is 329 acres. It utilizes a semester-based academic calendar. Towson University's ranking in the 2021 edition of Best Colleges is National Universities, #196. Its in-state tuition and fees are $10,456; out-of-state tuition and fees are $25,508.
Transylvania University	Transylvania University is a private institution that was founded in 1780. It has a total undergraduate enrollment of 949, its setting is urban, and the campus size is 46 acres. It utilizes a 4-4-1-based academic calendar. Transylvania University's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #84. Its tuition and fees are $41,610.
Trevecca Nazarene University	Trevecca Nazarene University is a private institution that was founded in 1901. It has a total undergraduate enrollment of 2,390, its setting is urban, and the campus size is 80 acres. It utilizes a semester-based academic calendar. Trevecca Nazarene University's ranking in the 2021 edition of Best Colleges is National Universities, #298-#389. Its tuition and fees are $26,898.
Truett McConnell University	Truett McConnell University is a private institution that was founded in 1946. It has a total undergraduate enrollment of 2,983, its setting is rural, and the campus size is 240 acres. It utilizes a semester-based academic calendar. Truett McConnell University's ranking in the 2021 edition of Best Colleges is Regional Colleges South, #47. Its tuition and fees are $21,938.
Trine University	Trine University is a private institution that was founded in 1884. It has a Rural setting, and the campus size is 400 acres. It utilizes a semester-based academic calendar. Trine University's ranking in the 2021 edition of Best Colleges is Regional Universities Midwest, #60. Its tuition and fees are $33,490.
Truman State University	Truman State University is a public institution that was founded in 1867. It has a total undergraduate enrollment of 4,939, its setting is rural, and the campus size is 210 acres. It utilizes a semester-based academic calendar. Truman State University's ranking in the 2021 edition of Best Colleges is Regional Universities Midwest, #7. Its in-state tuition and fees are $8,120; out-of-state tuition and fees are $15,314.
Tufts University	Tufts University is a private institution that was founded in 1852. It has a total undergraduate enrollment of 5,907, its setting is suburban, and the campus size is 150 acres. It utilizes a semester-based academic calendar. Tufts University's ranking in the 2021 edition of Best Colleges is National Universities, #30. Its tuition and fees are $60,862.
Tougaloo College	Tougaloo College is a private institution that was founded in 1869. It has a Suburban setting, and the campus size is 100 acres. It utilizes a semester-based academic calendar. Tougaloo College's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #171-#221. Its tuition and fees are $11,398.
Tulane University	Tulane University is a private institution that was founded in 1834. It has a total undergraduate enrollment of 6,968, its setting is urban, and the campus size is 110 acres. It utilizes a semester-based academic calendar. Tulane University's ranking in the 2021 edition of Best Colleges is National Universities, #41. Its tuition and fees are $58,852.
Trent University	Trent University is a public institution.    
Tusculum University	Tusculum University is a private institution that was founded in 1794. It has a total undergraduate enrollment of 1,388, its setting is rural, and the campus size is 141 acres. It utilizes a semester-based academic calendar. Tusculum University's ranking in the 2021 edition of Best Colleges is Regional Universities South, #86. Its tuition and fees are $25,500.
Tuskegee University	Tuskegee University is a private institution that was founded in 1881. It has a total undergraduate enrollment of 2,394, its setting is rural, and the campus size is 5,000 acres. It utilizes a semester-based academic calendar. Tuskegee University's ranking in the 2021 edition of Best Colleges is Regional Universities South, #20. Its tuition and fees are $22,679.
Touro College	Touro College is a private institution that was founded in 1971. It has a total undergraduate enrollment of 5,689, and the setting is Urban. It utilizes a semester-based academic calendar. Touro College's ranking in the 2021 edition of Best Colleges is National Universities, #284. Its tuition and fees are $20,750.
Turtle Mountain Community College	Turtle Mountain Community College is a private institution.    
Tyler Junior College	Tyler Junior College is a public institution.  It utilizes a semester-based academic calendar.  Its in-state tuition and fees are $2,962; out-of-state tuition and fees are $4,762.
Union College (NE)	Union College (NE) is a private institution that was founded in 1891. It has a total undergraduate enrollment of 723, its setting is suburban, and the campus size is 50 acres. It utilizes a semester-based academic calendar. Union College (NE)'s ranking in the 2021 edition of Best Colleges is Regional Colleges Midwest, #38. Its tuition and fees are $25,340.
